"Tag Summary Report"
"12/14/2024 00:00 - 01/13/2025 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status",City,Country,"Named Threat","Resolution Reason"
TMT-20230910-EWN,d=7&s=165&ci=&cri=555_165_724977485974&at=0&t=1,33ad92002809dda1bccd175b47315b12,d=7&s=165&ci=&cri=555_165_724977485974&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 02:36 +0000",124328799450,https://www.themediatrust.com?scsh=124328799450,3UDwCCHY1Sna,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_439083743&at=0&t=1,f238c9ee35977af633775d77fc06fc68,d=7&s=379&ci=&cri=494_379_16_439083743&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 02:27 +0000",124328595353,https://www.themediatrust.com?scsh=124328595353,3UDw9Pwa1W5G,1,Expired,"Mclean, Virginia",USA,,
TMT-20240117-WPG,d=7&s=165&ci=&cri=555_165_725384829728&at=0&t=1,d415596e512acb20bf2d3a0be33d4ee6,d=7&s=165&ci=&cri=555_165_725384829728&at=0&t=1,Tag,Malicious,"2024-12-18 01:34 +0000",124327529217,https://www.themediatrust.com?scsh=124327529217,3UDvBcBS1Mwr,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=465&ci=&cri=624_465_7695958&at=0&t=1,ea7b3342c4dac35f5b449661b2b650ba,d=7&s=465&ci=&cri=624_465_7695958&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-18 01:05 +0000",124326942664,https://www.themediatrust.com?scsh=124326942664,3UDv2bGa1fH6,1,Expired,"Mclean, Virginia",USA,,
TMT-20241210-PQJ,d=7&s=165&ci=&cri=555_165_714985601000&at=0&t=1,16438eaf2fba040dfd5749e5954c1d59,d=7&s=165&ci=&cri=555_165_714985601000&at=0&t=1,Tag,Malicious,"2024-12-18 00:50 +0000",124326649087,https://www.themediatrust.com?scsh=124326649087,3UDuGcdm2BXr,1,Expired,"Mclean, Virginia",USA,,
TMT-20240312-UCN,d=7&s=165&ci=&cri=555_165_692820664531&at=0&t=1,938227913e2e2ded2d26055bac62e060,d=7&s=165&ci=&cri=555_165_692820664531&at=0&t=1,Tag,Scam/Fraud,"2024-12-17 23:27 +0000",124324992846,https://www.themediatrust.com?scsh=124324992846,3UDt9YTQ14Kp,1,Expired,"Mclean, Virginia",USA,,
TMT-20240722-QGC,d=7&s=165&ci=&cri=555_165_720751308921&at=0&t=1,34a1d71f8a0f25c242502e6c0fcaf600,d=7&s=165&ci=&cri=555_165_720751308921&at=0&t=1,Tag,Malicious,"2024-12-17 23:28 +0000",124324992717,https://www.themediatrust.com?scsh=124324992717,3UDt9kHp1c1p,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240625-TAM,d=7&s=165&ci=&cri=555_165_711959693714&at=0&t=1,bdd983288283de5f5a198b58e0df1dc6,d=7&s=165&ci=&cri=555_165_711959693714&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 22:38 +0000",124324000018,https://www.themediatrust.com?scsh=124324000018,3UDsCs5H1KK8,1,Expired,"Mclean, Virginia",USA,,
TMT-20231209-AYU,d=7&s=165&ci=&cri=555_165_683001005234&at=0&t=1,09cae8629645c23008b019daf93e5e89,d=7&s=165&ci=&cri=555_165_683001005234&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 21:58 +0000",124323186113,https://www.themediatrust.com?scsh=124323186113,3UDrK71f2UqR,1,Expired,"Mclean, Virginia",USA,,
TMT-20241012-OTJ,d=7&s=165&ci=&cri=555_165_719184910272&at=0&t=1,083ddfc1b7a5e9857fc703198705ff06,d=7&s=165&ci=&cri=555_165_719184910272&at=0&t=1,Tag,Resolved,"2024-12-17 21:23 +0000",124322498032,https://www.themediatrust.com?scsh=124322498032,3UDr8JaX1qkm,1,Expired,"Mclean, Virginia",USA,,
TMT-20240324-SKU,d=7&s=165&ci=&cri=555_165_716198542698&at=0&t=1,8e96eecb6e7ede7e38bc7e055b54536f,d=7&s=165&ci=&cri=555_165_716198542698&at=0&t=1,Tag,"Malicious Landing Location","2024-12-17 21:23 +0000",124322470858,https://www.themediatrust.com?scsh=124322470858,3UDr8Cmj2DSj,2,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241209-JDB,d=7&s=93&ci=&cri=558_93_95jeki9e&at=0&t=1,88fe5ed7bef5671771dcb641a0f4641f,d=7&s=93&ci=&cri=558_93_95jeki9e&at=0&t=1,Tag,Resolved,"2024-12-17 20:31 +0000",124321424786,https://www.themediatrust.com?scsh=124321424786,3UDqAqD11twd,1,Expired,"Mclean, Virginia",USA,,
TMT-20240414-JMX,d=7&s=176&ci=&cri=561_176_CR51353178&at=0&t=1,f3a661e722ad3c7c401726cfb70eacec,d=7&s=176&ci=&cri=561_176_CR51353178&at=0&t=1,Tag,"Out Of Browser Redirect","2024-12-17 20:22 +0000",124321205978,https://www.themediatrust.com?scsh=124321205978,3UDq7pc429EH,2,Expired,"Mclean, Virginia",USA,,
TMT-20231127-RWS,d=7&s=176&ci=&cri=561_176_CR50935636&at=0&t=1,33a8b4d706bdcf1d77b41414172d7815,d=7&s=176&ci=&cri=561_176_CR50935636&at=0&t=1,Tag,"Out Of Browser Redirect","2024-12-17 20:13 +0000",124321032465,https://www.themediatrust.com?scsh=124321032465,3UDq54b21dMc,2,Expired,"Mclean, Virginia",USA,,
TMT-20240920-WYG,d=7&s=165&ci=&cri=555_165_721387451180&at=0&t=1,1f41c58d7f3ad9b89f3259021e3422e6,d=7&s=165&ci=&cri=555_165_721387451180&at=0&t=1,Tag,Malicious,"2024-12-17 19:54 +0000",124320681672,https://www.themediatrust.com?scsh=124320681672,3UDpHrmd1xiC,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=165&ci=&cri=555_165_496463405485&at=0&t=1,5943fd1175362079c9421a9179ca5ddb,d=7&s=165&ci=&cri=555_165_496463405485&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 19:08 +0000",124319793364,https://www.themediatrust.com?scsh=124319793364,3UDp3iGf2Una,1,Expired,"Mclean, Virginia",USA,,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1326957&at=0&t=1,60007b35fdb8e357e80a9a87b7076df7,d=7&s=4&ci=&cri=507_4_1326957&at=0&t=1,Tag,Malicious,"2024-12-17 18:19 +0000",124318838568,https://www.themediatrust.com?scsh=124318838568,3UDo75gy14tS,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20221202-CDO,d=7&s=165&ci=&cri=555_165_687237366124&at=0&t=1,97bc4c38f8b353eb24d9576a22390c24,d=7&s=165&ci=&cri=555_165_687237366124&at=0&t=1,Tag,Malicious,"2024-12-17 16:05 +0000",124316221882,https://www.themediatrust.com?scsh=124316221882,3UDm2iJy2Qur,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_613381297&at=0&t=1,a423de06f5af36910b20673248fca778,d=7&s=16&ci=&cri=556_16_613381297&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 15:55 +0000",124316021449,https://www.themediatrust.com?scsh=124316021449,3UDkHzDL1Yeu,1,Expired,"Mclean, Virginia",USA,,
TMT-20241125-GNZ,d=7&s=480&ci=&cri=639_480_576444258&at=0&t=1,2a4d54e4af2bc5e20ceabde53054cd90,d=7&s=480&ci=&cri=639_480_576444258&at=0&t=1,Tag,Malicious,"2024-12-17 14:53 +0000",124314809452,https://www.themediatrust.com?scsh=124314809452,3UDjHbVT254e,1,Expired,"Mclean, Virginia",USA,,
TMT-20241202-OYF,d=7&s=44&ci=&cri=497_44_KIBPKRWGDVBEVEW63DBXFV_320x50_1&at=0&t=1,6d9f6d047f9e7a1259b2a8982116d313,d=7&s=44&ci=&cri=497_44_KIBPKRWGDVBEVEW63DBXFV_320x50_1&at=0&t=1,Tag,Resolved,"2024-12-17 14:49 +0000",124314708246,https://www.themediatrust.com?scsh=124314708246,3UDjGJgs2R41,1,Expired,"Mclean, Virginia",USA,,
TMT-20240924-VWG,d=7&s=165&ci=&cri=555_165_716198541087&at=0&t=1,83485511009cda94e4602999c9c4baaf,d=7&s=165&ci=&cri=555_165_716198541087&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 13:39 +0000",124313272137,https://www.themediatrust.com?scsh=124313272137,3UDiDH6c1sNW,1,Expired,"Mclean, Virginia",USA,,
TMT-20240429-OMT,d=7&s=176&ci=&cri=561_176_CR51506597&at=0&t=1,bcbf9c16241eee53f3143f131a3ae247,d=7&s=176&ci=&cri=561_176_CR51506597&at=0&t=1,Tag,Scam/Fraud,"2024-12-17 13:17 +0000",124312817193,https://www.themediatrust.com?scsh=124312817193,3UDi6SEZ2XdK,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_534976667&at=0&t=1,ebc5276676a1ee8da18d16741e982c7e,d=7&s=379&ci=&cri=494_379_16_534976667&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 12:51 +0000",124312299811,https://www.themediatrust.com?scsh=124312299811,3UDhGnhg1tP4,1,Expired,"Mclean, Virginia",USA,,
TMT-20241216-GJR,d=7&s=16&ci=&cri=556_16_608019643&at=0&t=1,98baa2855c9f8a78e3343eb10c4ab315,d=7&s=16&ci=&cri=556_16_608019643&at=0&t=1,Tag,Malicious,"2024-12-17 12:02 +0000",124311334496,https://www.themediatrust.com?scsh=124311334496,3UDh1pjM1tYM,1,Expired,"Mclean, Virginia",USA,,
TMT-20240614-LER,d=7&s=165&ci=&cri=555_165_703057122156&at=0&t=1,c125193e854b795224a1a51e04b080a3,d=7&s=165&ci=&cri=555_165_703057122156&at=0&t=1,Tag,Malicious,"2024-12-17 11:49 +0000",124311101701,https://www.themediatrust.com?scsh=124311101701,3UDgGDUf2ZUN,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=44&ci=&cri=497_44_FQEHHZL7TFCDPKMCJPJBRE_300x600_1&at=0&t=1,834af5a0a91c726cee56fc7726085423,d=7&s=44&ci=&cri=497_44_FQEHHZL7TFCDPKMCJPJBRE_300x600_1&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 11:44 +0000",124310999427,https://www.themediatrust.com?scsh=124310999427,3UDgEgsF2GRA,1,Expired,"Mclean, Virginia",USA,,
TMT-20230526-YBL,d=7&s=417&ci=&cri=565_417_0ddb4ee38533ed0fc1ae2f392c92f4de&at=0&t=1,4d32a4a68f5ea44ae414c8d1b302a5b3,d=7&s=417&ci=&cri=565_417_0ddb4ee38533ed0fc1ae2f392c92f4de&at=0&t=1,Tag,Scam/Fraud,"2024-12-17 11:24 +0000",124310633449,https://www.themediatrust.com?scsh=124310633449,3UDg8dVk2PQm,1,Expired,"Mclean, Virginia",USA,,
TMT-20230526-YBL,d=7&s=417&ci=&cri=565_417_936d0a749b34e1b8d95bf3a2aefa7190&at=0&t=1,e579e485bcb9b00aa62b283853fe4a83,d=7&s=417&ci=&cri=565_417_936d0a749b34e1b8d95bf3a2aefa7190&at=0&t=1,Tag,Scam/Fraud,"2024-12-17 11:09 +0000",124310358638,https://www.themediatrust.com?scsh=124310358638,3UDg42442bHC,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_553184514&at=0&t=1,a790ded68facc98bba457dc55a867c3c,d=7&s=379&ci=&cri=494_379_16_553184514&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 11:08 +0000",124310336889,https://www.themediatrust.com?scsh=124310336889,3UDg3iHs1HiT,1,Expired,"Mclean, Virginia",USA,,
TMT-20240416-ZPR,d=7&s=176&ci=&cri=561_176_CR51368391&at=0&t=1,f46ec968b096ac6c3f9ebc8bdd92e06c,d=7&s=176&ci=&cri=561_176_CR51368391&at=0&t=1,Tag,"Out Of Browser Redirect","2024-12-17 10:49 +0000",124309992051,https://www.themediatrust.com?scsh=124309992051,3UDfG9KU15ZL,2,Expired,"Columbus, Ohio",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_613386396&at=0&t=1,701ad3482859f6edd8cb279d54a89e54,d=7&s=16&ci=&cri=556_16_613386396&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 10:42 +0000",124309850721,https://www.themediatrust.com?scsh=124309850721,3UDfEBFG1gcC,1,Expired,"Mclean, Virginia",USA,,
TMT-20240315-JDO,d=7&s=417&ci=&cri=565_417_e5985bb299b1486b8bd8fc959b0bb1e6&at=0&t=1,bd6f0b0428d44b6625187a87298d3fa7,d=7&s=417&ci=&cri=565_417_e5985bb299b1486b8bd8fc959b0bb1e6&at=0&t=1,Tag,Resolved,"2024-12-17 10:34 +0000",124309660454,https://www.themediatrust.com?scsh=124309660454,3UDfBbZh21k5,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_605721023&at=0&t=1,080be625debff3392709d613c969ddd8,d=7&s=379&ci=&cri=494_379_16_605721023&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 10:23 +0000",124309431595,https://www.themediatrust.com?scsh=124309431595,3UDf8ALD2ZFo,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_609146766&at=0&t=1,2485edaf511afc8d0111d367f5eb1837,d=7&s=379&ci=&cri=494_379_16_609146766&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 10:23 +0000",124309431500,https://www.themediatrust.com?scsh=124309431500,3UDf8Kbu1dVU,1,Expired,"Mclean, Virginia",USA,,
TMT-20230526-YBL,d=7&s=417&ci=&cri=565_417_45ba1d755767c84a552bc7d21c7e5de7&at=0&t=1,8f8426780d255a9d1b8168dc940763b5,d=7&s=417&ci=&cri=565_417_45ba1d755767c84a552bc7d21c7e5de7&at=0&t=1,Tag,Scam/Fraud,"2024-12-17 10:13 +0000",124309203783,https://www.themediatrust.com?scsh=124309203783,3UDf5HZZ2Sb1,1,Expired,"Mclean, Virginia",USA,,
TMT-20230526-YBL,d=7&s=417&ci=&cri=565_417_450ba69709dbbf751a99c9df3b195335&at=0&t=1,49cccfecfe261530b72d1e8a54b052b7,d=7&s=417&ci=&cri=565_417_450ba69709dbbf751a99c9df3b195335&at=0&t=1,Tag,Scam/Fraud,"2024-12-17 10:00 +0000",124308923915,https://www.themediatrust.com?scsh=124308923915,3UDf15WS15gF,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_608459129&at=0&t=1,7749df70b9d8e62f24bd67a4cc1bb20c,d=7&s=379&ci=&cri=494_379_16_608459129&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 09:41 +0000",124308531468,https://www.themediatrust.com?scsh=124308531468,3UDeDnqY1AMg,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_590080040&at=0&t=1,d8182a0aecd0495579c57060f122cfb0,d=7&s=379&ci=&cri=494_379_16_590080040&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 09:34 +0000",124308381610,https://www.themediatrust.com?scsh=124308381610,3UDeBgNK1q4X,1,Expired,"Mclean, Virginia",USA,,
TMT-20240429-OMT,d=7&s=176&ci=&cri=561_176_CR51504559&at=0&t=1,332fb2a8b6c41410f6328f1a583db20b,d=7&s=176&ci=&cri=561_176_CR51504559&at=0&t=1,Tag,Scam/Fraud,"2024-12-17 09:27 +0000",124308223429,https://www.themediatrust.com?scsh=124308223429,3UDe9SUb1ojc,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=480&ci=&cri=639_480_539553802&at=0&t=1,6204a04cdb61b71f772b8e67187cc7aa,d=7&s=480&ci=&cri=639_480_539553802&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 09:16 +0000",124307996693,https://www.themediatrust.com?scsh=124307996693,3UDe6BfF1nv1,1,Expired,"Mclean, Virginia",USA,,
TMT-20240722-QGC,d=7&s=165&ci=&cri=555_165_708214575055&at=0&t=1,0b418f51b95a1ee862989daa05dc4573,d=7&s=165&ci=&cri=555_165_708214575055&at=0&t=1,Tag,Malicious,"2024-12-17 09:15 +0000",124307972472,https://www.themediatrust.com?scsh=124307972472,3UDe5tPe1V3x,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240417-FIP,d=7&s=176&ci=&cri=561_176_CR51075549&at=0&t=1,1ef98fc7b88c28b02208cf7657ccc7ea,d=7&s=176&ci=&cri=561_176_CR51075549&at=0&t=1,Tag,"Out Of Browser Redirect","2024-12-17 09:06 +0000",124307772997,https://www.themediatrust.com?scsh=124307772997,3UDe387m2W9v,2,Expired,"Mclean, Virginia",USA,,
TMT-20240713-CZL,d=7&s=165&ci=&cri=555_165_720083754400&at=0&t=1,164e72c439abf7ab1abd3362c5479fcc,d=7&s=165&ci=&cri=555_165_720083754400&at=0&t=1,Tag,Malicious,"2024-12-17 08:57 +0000",124307563589,https://www.themediatrust.com?scsh=124307563589,3UDdJeWw1BVs,1,Expired,"Mclean, Virginia",USA,,
TMT-20240306-PZB,d=7&s=473&ci=&cri=644_473_176-f52d13a3_7ecd150cb0a39371-1&at=0&t=1,3ea8fa2aaa2fc0dcc75aadbbe0abac99,d=7&s=473&ci=&cri=644_473_176-f52d13a3_7ecd150cb0a39371-1&at=0&t=1,Tag,"Out Of Browser Redirect","2024-12-17 08:46 +0000",124307318739,https://www.themediatrust.com?scsh=124307318739,3UDdFMst1wBZ,2,Expired,"Mclean, Virginia",USA,,
TMT-20230105-IJY,d=7&s=165&ci=&cri=555_165_1449987652299&at=0&t=1,c65beafc3cc8a71acfaa21873b223cef,d=7&s=165&ci=&cri=555_165_1449987652299&at=0&t=1,Tag,Malicious,"2024-12-17 08:31 +0000",124307012208,https://www.themediatrust.com?scsh=124307012208,3UDdAcQS17PM,1,Expired,"Mclean, Virginia",USA,,
TMT-20241115-GQP,d=7&s=165&ci=&cri=555_165_724462790044&at=0&t=1,d81573b78111a3cd786722cfc9220675,d=7&s=165&ci=&cri=555_165_724462790044&at=0&t=1,Tag,Malicious,"2024-12-17 08:29 +0000",124306966006,https://www.themediatrust.com?scsh=124306966006,3UDd9vEF1Hdw,1,Expired,"Mclean, Virginia",USA,,
TMT-20240924-VWG,d=7&s=165&ci=&cri=555_165_716230916839&at=0&t=1,923b951365824d1b7e5dbc4c8ad64122,d=7&s=165&ci=&cri=555_165_716230916839&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 08:27 +0000",124306942177,https://www.themediatrust.com?scsh=124306942177,3UDd9TSb1B3Z,1,Expired,"Mclean, Virginia",USA,,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1326965&at=0&t=1,26a129857779f2702f86486b3b2cd834,d=7&s=4&ci=&cri=507_4_1326965&at=0&t=1,Tag,Malicious,"2024-12-17 08:24 +0000",124306887586,https://www.themediatrust.com?scsh=124306887586,3UDd8ahX1MnP,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240429-OMT,d=7&s=176&ci=&cri=561_176_CR51601281&at=0&t=1,e0ea8cd24712e82a1924c715056aa3bb,d=7&s=176&ci=&cri=561_176_CR51601281&at=0&t=1,Tag,Scam/Fraud,"2024-12-17 08:07 +0000",124306536971,https://www.themediatrust.com?scsh=124306536971,3UDd3SvH2AhW,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_553183573&at=0&t=1,5d41372ec6165fc636a5e63baf984488,d=7&s=379&ci=&cri=494_379_16_553183573&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 08:04 +0000",124306458487,https://www.themediatrust.com?scsh=124306458487,3UDd2M8h14wt,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_609147747&at=0&t=1,8ea060e52fb98019ef1d94e76f8f35ed,d=7&s=16&ci=&cri=556_16_609147747&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 07:49 +0000",124306149217,https://www.themediatrust.com?scsh=124306149217,3UDcGGtz1iVH,1,Expired,"Mclean, Virginia",USA,,
TMT-20240722-QGC,d=7&s=165&ci=&cri=555_165_715507496616&at=0&t=1,60d9822a72e32fdd370df62167de02db,d=7&s=165&ci=&cri=555_165_715507496616&at=0&t=1,Tag,Malicious,"2024-12-17 07:44 +0000",124306021727,https://www.themediatrust.com?scsh=124306021727,3UDcEY6v27xT,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_612561325&at=0&t=1,368968d40d7b050b1a4af2a2298525e2,d=7&s=16&ci=&cri=556_16_612561325&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 07:36 +0000",124305853310,https://www.themediatrust.com?scsh=124305853310,3UDcC84w1Wrd,1,Expired,"Mclean, Virginia",USA,,
TMT-20240727-KCN,d=7&s=165&ci=&cri=555_165_705876433887&at=0&t=1,c807fd1179a1ef14337c670cdcf2822c,d=7&s=165&ci=&cri=555_165_705876433887&at=0&t=1,Tag,Malicious,"2024-12-17 07:35 +0000",124305837237,https://www.themediatrust.com?scsh=124305837237,3UDcBvXq2RuX,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_553184993&at=0&t=1,c5075e82a4a291317a08420387d9eea6,d=7&s=16&ci=&cri=556_16_553184993&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 07:33 +0000",124305800307,https://www.themediatrust.com?scsh=124305800307,3UDcBNFp1WzM,1,Expired,"Mclean, Virginia",USA,,
TMT-20230105-IJY,d=7&s=165&ci=&cri=555_165_725117603651&at=0&t=1,7b5c4612d0d6137e9370fba3f622a9b2,d=7&s=165&ci=&cri=555_165_725117603651&at=0&t=1,Tag,Malicious,"2024-12-17 07:23 +0000",124305601142,https://www.themediatrust.com?scsh=124305601142,3UDc8KoL2gXv,1,Expired,"Mclean, Virginia",USA,,
TMT-20241108-ZIF,d=7&s=165&ci=&cri=555_165_720306108949&at=0&t=1,b52d76d0e2e8cd317a0bb25894cb131c,d=7&s=165&ci=&cri=555_165_720306108949&at=0&t=1,Tag,Malicious,"2024-12-17 07:17 +0000",124305470132,https://www.themediatrust.com?scsh=124305470132,3UDc6Pxo1958,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_590079736&at=0&t=1,25d93c630c5e477615bcb26cd2de48ac,d=7&s=16&ci=&cri=556_16_590079736&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 07:16 +0000",124305442045,https://www.themediatrust.com?scsh=124305442045,3UDc5y6M1pEF,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_595305390&at=0&t=1,2b75fff6a8d10e9aeaff0e92524f2b00,d=7&s=16&ci=&cri=556_16_595305390&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 07:13 +0000",124305380110,https://www.themediatrust.com?scsh=124305380110,3UDc55fY1enS,1,Expired,"Mclean, Virginia",USA,,
TMT-20240910-EOQ,d=7&s=165&ci=&cri=555_165_688244106698&at=0&t=1,485acdf95c7d1f7ca12006f2ebcd3c62,d=7&s=165&ci=&cri=555_165_688244106698&at=0&t=1,Tag,"Malicious Landing Location","2024-12-17 06:46 +0000",124304846569,https://www.themediatrust.com?scsh=124304846569,3UDbFNUo1CQf,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_607233333&at=0&t=1,b572fac1d70efa4984a4b8fb0557bc8d,d=7&s=16&ci=&cri=556_16_607233333&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 06:38 +0000",124304684065,https://www.themediatrust.com?scsh=124304684065,3UDbCwAR1qJ6,1,Expired,"Mclean, Virginia",USA,,
TMT-20241115-GQP,d=7&s=165&ci=&cri=555_165_720859233344&at=0&t=1,272f9126b1bdf5f03d61c22c13ddf535,d=7&s=165&ci=&cri=555_165_720859233344&at=0&t=1,Tag,Malicious,"2024-12-17 05:06 +0000",124302866762,https://www.themediatrust.com?scsh=124302866762,3UDa2sgF25RU,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_610798186&at=0&t=1,8b6e921df3400674311ffe3fa743b91d,d=7&s=16&ci=&cri=556_16_610798186&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 04:33 +0000",124302231646,https://www.themediatrust.com?scsh=124302231646,3UDZBHsG2XGz,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=44&ci=&cri=497_44_IMDEKY4EVJDZZGHXDADWPS_300x600_1&at=0&t=1,242b4d0add938337ae39c590a35cdf6f,d=7&s=44&ci=&cri=497_44_IMDEKY4EVJDZZGHXDADWPS_300x600_1&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 04:31 +0000",124302208737,https://www.themediatrust.com?scsh=124302208737,3UDZAqai1pfH,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_439083477&at=0&t=1,010666306f496d8e0bb931a9062b8af0,d=7&s=379&ci=&cri=494_379_16_439083477&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 03:50 +0000",124301375275,https://www.themediatrust.com?scsh=124301375275,3UDYGZ5R1CQg,1,Expired,"Mclean, Virginia",USA,,
TMT-20241216-WSD,d=7&s=480&ci=&cri=639_480_302908720&at=0&t=1,43bf73213f5baede4c097dc85c48fb72,d=7&s=480&ci=&cri=639_480_302908720&at=0&t=1,Tag,Resolved,"2024-12-17 03:29 +0000",124300969507,https://www.themediatrust.com?scsh=124300969507,3UDYA7cu1gBK,1,Expired,"Mclean, Virginia",USA,SocGholish,
TMT-20240416-OVU,d=7&s=176&ci=&cri=561_176_CR51052198&at=0&t=1,736d275093a2554c98e2854289adb04a,d=7&s=176&ci=&cri=561_176_CR51052198&at=0&t=1,Tag,"Out Of Browser Redirect","2024-12-17 03:02 +0000",124300418254,https://www.themediatrust.com?scsh=124300418254,3UDY1u7w1XK8,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_609143977&at=0&t=1,096358a12df5f7ea4e8a52053db730c0,d=7&s=16&ci=&cri=556_16_609143977&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 01:49 +0000",124298912048,https://www.themediatrust.com?scsh=124298912048,3UDWGCcC1EFi,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=76&ci=&cri=501_76_9f489c5c-a461-44ae-bd0a-985619f39204&at=0&t=1,b243ca7fcda8c1a94d9868842e901883,d=7&s=76&ci=&cri=501_76_9f489c5c-a461-44ae-bd0a-985619f39204&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-17 01:07 +0000",124298055334,https://www.themediatrust.com?scsh=124298055334,3UDW3HqH2a1C,1,Expired,"Mclean, Virginia",USA,,
