"Tag Summary Report"
"11/01/2024 00:00 - 12/01/2024 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status","Public Deck","Comment Type","Comment Text","Threat Behavior","Expected Behavior","Malware Condition",City,Country,"Named Threat","Resolution Reason"
TMT-20230908-DXA,8532202411280200,b499ecd92ac9549848cee3b8b9bfeb62,129896@|@9062_21373_americanbarbell,Tag,"Malicious - Indirect Evidence","2024-11-28 02:18 +0000",123749136722,https://www.themediatrust.com?scsh=123749136722,3U5f6q6n2cJL,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=3728185b7c28ed17849595b6cfd78a12,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20240828-GLZ,8532202411280200,b499ecd92ac9549848cee3b8b9bfeb62,129896@|@9062_21373_americanbarbell,Tag,Malicious,"2024-11-28 02:18 +0000",123749136719,https://www.themediatrust.com?scsh=123749136719,3U5f6q6n26zZ,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=5f0506deb3ca15f057ddd36f6f4d9214,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8571202411280200,05fe5418225f009d93cb98c68ffd4276,126393@|@123711|americanbarbell,Tag,Malicious,"2024-11-28 02:18 +0000",123749118228,https://www.themediatrust.com?scsh=123749118228,3U5f6Zxx2GXm,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=2bcc2687061c850993d9f30a86854d86,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8567202411280200,7076958c4cb6793a52ba10a58717fbe8,129896@|@125212|americanbarbell,Tag,Malicious,"2024-11-28 02:17 +0000",123749113369,https://www.themediatrust.com?scsh=123749113369,3U5f6GnX1LtF,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=fa60e6158d79e0002302989871e48144,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8580202411280200,8a2bbdc1cbd401639458c61aad1ef00b,129896@|@12393_21368_americanbarbell,Tag,Malicious,"2024-11-28 02:16 +0000",123749112637,https://www.themediatrust.com?scsh=123749112637,3U5f65SV2NBm,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=02dddaf896c1938f665927836c41d3d2,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8510202411280200,23438a029e2e0beab32105b84cdb1506,127420@|@130047|americanbarbell,Tag,Malicious,"2024-11-28 02:16 +0000",123749112553,https://www.themediatrust.com?scsh=123749112553,3U5f64BJ2nim,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=0a44c0e5c6b649c7954907b9f591cc7a,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8569202411280200,c90600095657e4bdf4ad17f0a949b867,126393@|@127037|americanbarbell,Tag,Malicious,"2024-11-28 02:16 +0000",123749112439,https://www.themediatrust.com?scsh=123749112439,3U5f61hC1TNd,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=0f35dd19b723948d03d733701de747c5,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8586202411280200,5699cc5a3ac4a435a32fe2b579e2ed8b,127923@|@125212|americanbarbell,Tag,Malicious,"2024-11-28 02:16 +0000",123749092922,https://www.themediatrust.com?scsh=123749092922,3U5f69Cm2Sps,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=c8d2769902003092b02f7349b386f1ea,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8577202411280200,ce56c79fff37824db608293904878e3d,127420@|@123711|americanbarbell,Tag,Malicious,"2024-11-28 02:16 +0000",123749092686,https://www.themediatrust.com?scsh=123749092686,3U5f694P2PXk,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=d12ed2a69dceb686c862a3503011089c,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8566202411280200,a20d58e03caef37b028b9271c20d1f73,129123@|@9422_1161_americanbarbell,Tag,Malicious,"2024-11-28 02:16 +0000",123749092372,https://www.themediatrust.com?scsh=123749092372,3U5f63Ux1u2K,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=4cf7f0151609cfe3937b184a5e6b5640,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20241125-FJH,8553202411280200,4f8a492d1574278fc302cc0239aa976e,127923@|@127563|stampedeblue,Tag,Malicious,"2024-11-28 02:17 +0000",123749092306,https://www.themediatrust.com?scsh=123749092306,3U5f6K3k12P4,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=b05d8709caacc38bd512c68928a47cf0,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8583202411280200,971758a5dbdbbd5922316765c3b8bf80,129896@|@129610|5_1327_americanbarbell,Tag,Malicious,"2024-11-28 02:15 +0000",123749091933,https://www.themediatrust.com?scsh=123749091933,3U5f5ufh2NpG,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=111f955b3b1a8ecba69034a5b9e93de5,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240509-QSC,8574202411280200,d444bfefb7ccc83197d4a6d5e31dbcc2,129123@|@9422_1337_americanbarbell,Tag,Malicious,"2024-11-28 02:16 +0000",123749079641,https://www.themediatrust.com?scsh=123749079641,3U5f5xTG1u9B,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=d4c44ab4e1916798f4aa4cebd2f2a78a,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8574202411280200,d444bfefb7ccc83197d4a6d5e31dbcc2,129123@|@9422_1337_americanbarbell,Tag,Malicious,"2024-11-28 02:16 +0000",123749079636,https://www.themediatrust.com?scsh=123749079636,3U5f5xTG1dFF,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=690c5335b730458c7aa75774b7c4109e,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8582202411280200,79173b956edc5fdec653a51dc66b0e8b,129961@|@127558|jonesroadbeauty,Tag,Malicious,"2024-11-28 02:16 +0000",123749079253,https://www.themediatrust.com?scsh=123749079253,3U5f5vgZ1jAp,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=a6a9e5c62a05fe7ecbe5a90d307c6cd2,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8518202411280200,a66c639407aa495bea9c138788361b02,127923@|@129610|5_1327_americanbarbell,Tag,Malicious,"2024-11-28 02:15 +0000",123749079136,https://www.themediatrust.com?scsh=123749079136,3U5f5sYR1D4G,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=392fa40331a37af7ada19c706799f66c,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20241125-FJH,8535202411280200,ffff887ac6139f344b493f9dadc880cc,129123@|@7091_stampedeblue,Tag,Malicious,"2024-11-28 02:15 +0000",123749078657,https://www.themediatrust.com?scsh=123749078657,3U5f5knN27rd,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=22cc2aef4d77df9574e996d0c98c64bf,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
