"Tag Summary Report"
"12/01/2024 00:00 - 01/01/2025 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status","Start Date","End Date",Pause,Priority,"Publisher Name","Publisher ID","Website ID","Website Name","Provider ID","Provider Name","Provider Account ID","Provider Account",Country,Referrer,"Comment Type","Comment Text","Threat Behavior","Expected Behavior","Malware Condition",City,"Named Threat","Resolution Reason"
TMT-20240913-MBV,8510202412131100,4cfe3cdf9df153c7f5867d1d36f83d16,129893@|@42cb9c3d0f7af2090799d8d6d7ef5cde,Tag,Malicious,"2024-12-13 11:04 +0000",124196079267,https://www.themediatrust.com?scsh=124196079267,3UC22FQN1G6T,1,Expired,2024-12-13,2024-12-14,f,3.00,,,,,129893,"Adapace Banner IA 13th Nov",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241014-CQO,8513202412131100,8293d4d86d1728466cb5b1ed7bd49ecf,126671@|@afizdigital_123099|141372_108915484,Tag,Malicious,"2024-12-13 11:03 +0000",124196078090,https://www.themediatrust.com?scsh=124196078090,3UC22BUn2Qdg,1,Expired,2024-12-13,2024-12-14,f,3.00,,,,,126671,"Afiz Video Web 3RD April 2024",,,USA,,Redirector,"Redirector: This domain has been seen consistently redirecting to malicious, scam, parked and/or other forms of malicious content.",Phishing,Phishing,Redirector,"Mclean, Virginia",,
TMT-20241213-TZI,8554202412121000,004935018cf43c192b1686eb2b0f32ce,128543@|@ppcbuzz_125098|653725,Tag,Malicious,"2024-12-13 10:17 +0000",124195060669,https://www.themediatrust.com?scsh=124195060669,3UC16LX11GPq,1,Expired,2024-12-12,2024-12-13,f,3.00,,,,,128543,"PPC.BUZZ Video Web 7TH October 2024",,,USA,,"Compromised Domain","Compromised Domain: This website has been compromised by a 3rd party to inject malicious code upon page visits.  The website itself is injecting extra code to force consumers to malicious destinations.
To remediate this issue please ensure all libraries and files on page are up to date and are only delivering the desired content.  Website owners should ensure the login credentials for the site are updated to ensure no outside party has stolen the login credentials to make changes to the websites code/content.  If utilizing a WordPress site ensure it has been patched and is up to date with current file versions.",Backdoor,"Compromised Content","Compromised Domain","Mclean, Virginia",,
TMT-20230908-DXA,8511202412131000,47689108318a9a2eb7cb5484b5be011b,127238@|@77APPM572131,Tag,"Malicious - Indirect Evidence","2024-12-13 10:05 +0000",124194808980,https://www.themediatrust.com?scsh=124194808980,3UC12bqn2SW9,1,Expired,2024-12-13,2024-12-14,f,3.00,,,,,127238,"FlairAds Video Web 28th August 2024",,,USA,,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",,
TMT-20241213-DEM,859202412130900,ec50ca7ee7aa3e8dfedc51ed32923e91,129955@|@12530_7091_melaniecasey,Tag,Malicious,"2024-12-13 09:04 +0000",124193542968,https://www.themediatrust.com?scsh=124193542968,3UBz2Hwj1SL1,1,Expired,2024-12-13,2024-12-14,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241211-CMP,8520202412130800,0d6660f7442339e64993cfb29ee6d0d3,130340@|@a750be3c991ad0ffd16c613ab29869ed,Tag,Malicious,"2024-12-13 08:09 +0000",124192431606,https://www.themediatrust.com?scsh=124192431606,3UBy3vrw1ov1,3,Expired,2024-12-13,2024-12-14,f,3.00,,,,,130340,"Nexrtb Banner IA  Nov 15th",,,USA,,StormMaize-3PC,"This malicious threat exploits vulnerabilities in the WordPress CMS to compromise both mobile and desktop devices on MFA (made for advertising) and brand websites. Employing a ROT13 cipher for obfuscation, the malicious code executes various checks to authenticate a genuine user and determine the device type. Subsequently, a notification popup emerges, often presenting itself as a counterfeit virus alert or survey. Clicking on these deceitful popups leads the user to download malicious software onto their device, which can install a backdoor, or redirects them to phishing content like fraudulent surveys.",Phishing,Phishing,StormMaize-3PC,"Mclean, Virginia",StormMaize-3PC,
TMT-20230908-DXA,855202412130800,efc5150c0ce5c8f6a9f6b056ab1ab176,130530@|@9054_admidadsp_128433|527674_105276740,Tag,"Malicious - Indirect Evidence","2024-12-13 08:05 +0000",124192341982,https://www.themediatrust.com?scsh=124192341982,3UBy2YeS1gj9,1,Expired,2024-12-13,2024-12-14,f,3.00,,,,,130530,"Media Xchange ADK Video Web 3RD December 2024",,,USA,,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",,
TMT-20240201-AYW,8570202412130700,2073f2631e1da23eba12b5fae8b4ad59,129123@|@20463_melaniecasey,Tag,Malicious,"2024-12-13 07:07 +0000",124191190665,https://www.themediatrust.com?scsh=124191190665,3UBx3JKR1nqt,1,Expired,2024-12-13,2024-12-14,f,3.00,,,,,129123,"Kodio Video Web 24TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241211-SXM,8557202412130600,f1f6d93275e159a72ba0a7b438a68d50,129955@|@12526_cr2998.49147ae6,Tag,Malicious,"2024-12-13 06:34 +0000",124190567589,https://www.themediatrust.com?scsh=124190567589,3UBwBhhw2DP3,3,Expired,2024-12-13,2024-12-14,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20230908-DXA,858202412130600,b10953937657c101bae8c2b74eca09e5,127238@|@91APPMf722550,Tag,"Malicious - Indirect Evidence","2024-12-13 06:20 +0000",124190316676,https://www.themediatrust.com?scsh=124190316676,3UBw7LF81x43,1,Expired,2024-12-13,2024-12-14,f,3.00,,,,,127238,"FlairAds Video Web 28th August 2024",,,USA,,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",,
TMT-20240201-AYW,8539202412130600,1b375bff037e39f9a3fabcd78e15345e,129123@|@7091_melaniecasey,Tag,Malicious,"2024-12-13 06:10 +0000",124190123256,https://www.themediatrust.com?scsh=124190123256,3UBw4Cpb2Hna,1,Expired,2024-12-13,2024-12-14,f,3.00,,,,,129123,"Kodio Video Web 24TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240828-GLZ,851202412130400,5814c3bd5b87aa9ab74b5d45e667eb53,128727@|@scsunlimited,Tag,Malicious,"2024-12-13 04:08 +0000",124187805607,https://www.themediatrust.com?scsh=124187805607,3UBu3ay91T7p,1,Expired,2024-12-12,2024-12-14,f,3.00,,,,,128727,"Adjux SH Banner IA 11TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240913-MBV,8511202412130400,37e6d5ec789b9063773d584e2df0176e,129896@|@12200_9422_1337_reuters,Tag,Malicious,"2024-12-13 04:07 +0000",124187787935,https://www.themediatrust.com?scsh=124187787935,3UBu3FXh1EV4,1,Expired,2024-12-12,2024-12-14,f,3.00,,,,,129896,"MediaXchange ADK Video Web 13TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241211-SXM,8511202412130400,37e6d5ec789b9063773d584e2df0176e,129896@|@12200_9422_1337_reuters,Tag,Malicious,"2024-12-13 04:07 +0000",124187787932,https://www.themediatrust.com?scsh=124187787932,3UBu3FXh1EdK,1,Expired,2024-12-12,2024-12-14,f,3.00,,,,,129896,"MediaXchange ADK Video Web 13TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241211-SXM,8511202412130300,987be2d2228c66edce1ef38ef3d70d4a,129955@|@12526_cr3122.546ebfd9,Tag,Malicious,"2024-12-13 03:22 +0000",124186857864,https://www.themediatrust.com?scsh=124186857864,3UBt7tep1H4S,3,Expired,2024-12-12,2024-12-14,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241211-SXM,851202412130300,97a210ac7c771fc6678774393d036e3a,129955@|@12526_cr2983.383f5e65,Tag,Malicious,"2024-12-13 03:06 +0000",124186561290,https://www.themediatrust.com?scsh=124186561290,3UBt33wx2bGX,1,Expired,2024-12-12,2024-12-14,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20230908-DXA,854202412130200,acda42463a1cd539fa90ef26b3ebb5c1,127238@|@74APPM1265606243,Tag,"Malicious - Indirect Evidence","2024-12-13 02:49 +0000",124186194680,https://www.themediatrust.com?scsh=124186194680,3UBsGFaM1x1Y,4,Expired,2024-12-12,2024-12-14,f,3.00,,,,,127238,"FlairAds Video Web 28th August 2024",,,USA,,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",,
TMT-20240828-GLZ,858202412130200,0b58983e7575f7b5c8e6c038d9076a9c,129123@|@cr3121.105f8b2c,Tag,Malicious,"2024-12-13 02:21 +0000",124185616662,https://www.themediatrust.com?scsh=124185616662,3UBs7ZCt1KJx,3,Expired,2024-12-12,2024-12-14,f,3.00,,,,,129123,"Kodio Video Web 24TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
