Incident,Ad Tag ID,Hash,Tag Name,Scan Type,Hit Type,Scan Date,Scan ID,Example,csid,Tag Status,Start Date,End Date,Pause,Priority,Publisher Name,Publisher ID,Website ID,Website Name,Provider ID,Provider Name,Provider Account ID,Provider Account,Country,Referrer,Public Deck,Comment Type,Comment Text,Threat Behavior,Expected Behavior,Malware Condition,Resolution Reason
TMT-20240703-YMJ,1735001475419672200,6bbba4afea775e203f03b827a2a92a3a,TMT|banner$$20241224$$Inspiritum_dsp$$unityads$$229721$$_RTB,Tag,Malicious,2024-12-24 07:39 +0000,1.24506E+11,https://www.themediatrust.com?scsh=124505679797,3UGWDAhG2CXM,Expired,24/12/2024,24/12/2024,f,3,unityads,,,,,,,Inspiritum_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=b228d53cc12c07744730867d0da094ba,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20240703-YMJ,1735001206599831030,34cb3559601894c741aad2f4a15f7c7a,TMT|banner$$20241224$$Inspiritum_dsp$$pubnative$$228954$$_RTB,Tag,Malicious,2024-12-24 07:35 +0000,1.24506E+11,https://www.themediatrust.com?scsh=124505620887,3UGWBvC41BWu,Expired,24/12/2024,24/12/2024,f,3,pubnative,,,,,,,Inspiritum_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=f701622560fdb388c99841c93541d431,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20241223-KXF,1734999913307380242,ad0b22e1a8db23892e15cd9615ab0ff7,TMT|banner$$20241224$$shareit_dsp$$mvungle$$9.UEBFXk0HAgFaWgwNDQ$$_RTB,Tag,Scam/Fraud,2024-12-24 07:35 +0000,1.24506E+11,https://www.themediatrust.com?scsh=124505615422,3UGWBt6G28JV,Expired,24/12/2024,24/12/2024,f,3,mvungle,,,,,,,shareit_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=345223d10746ac816626279ab5c48a51,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240703-YMJ,1734999385100742531,47d2e933612b4536d73529c691ddaa89,TMT|banner$$20241224$$Inspiritum_dsp$$algorixeu$$229603$$_RTB,Tag,Malicious,2024-12-24 07:33 +0000,1.24506E+11,https://www.themediatrust.com?scsh=124505586523,3UGWBLdG2ai7,Expired,24/12/2024,24/12/2024,f,3,algorixeu,,,,,,,Inspiritum_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=52e33e8955a10a3b1e0608790e6f1200,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20240703-YMJ,1735000773401027355,de8e67791079edf2388221214626b658,TMT|banner$$20241224$$Inspiritum_dsp$$fyberdisplay$$229769$$_RTB,Tag,Malicious,2024-12-24 07:31 +0000,1.24506E+11,https://www.themediatrust.com?scsh=124505540764,3UGWAhu12Hcw,Expired,24/12/2024,24/12/2024,f,3,fyberdisplay,,,,,,,Inspiritum_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=ac048cbdf48a9400d44626f712295559,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20240703-YMJ,1734999376872955660,fdbf9f19c1d412fb61cd225ff99305fe,TMT|banner$$20241224$$Inspiritum_dsp$$unityads$$231215$$_RTB,Tag,Malicious,2024-12-24 07:28 +0000,1.24506E+11,https://www.themediatrust.com?scsh=124505504172,3UGW9iM22ELG,Expired,24/12/2024,24/12/2024,f,3,unityads,,,,,,,Inspiritum_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=77f624506420f71f47e58cb392aad650,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20241213-LXJ,1734999959163556868,aff82740ee7d4c397eb96bbb5a27c988,TMT|banner$$20241224$$Adsolut Media_dsp$$unityads$$21159_420db6c414d9df863419029eb31c0a6c$$_RTB,Tag,Malicious,2024-12-24 07:27 +0000,1.24505E+11,https://www.themediatrust.com?scsh=124505478869,3UGW9UEY1SPE,Expired,24/12/2024,24/12/2024,f,3,unityads,,,,,,,Adsolut Media_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=faa8df057dac320421aae8c880f041b4,GhostCat - 3PC,"GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,GhostCat - 3PC,
TMT-20230609-VMQ,1735000516243341278,e51735eb55d4cd3a529cab10d3da65c0,TMT|banner$$20241224$$bidswitch_dsp$$fyber$$308_121116_4_72$$_RTB,Tag,Malicious - Indirect Evidence,2024-12-24 07:23 +0000,1.24505E+11,https://www.themediatrust.com?scsh=124505411992,3UGW89Qo2ahs,Expired,24/12/2024,24/12/2024,f,9,fyber,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=9cecef0f88e0a7502b2b0065f92d4e08,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20240429-OMT,1734999026846059653,83992353e4aa67d4de84a1e32fba5f5a,TMT|banner$$20241224$$bidswitch_dsp$$unityads$$176_CR51723932$$_RTB,Tag,Scam/Fraud,2024-12-24 07:23 +0000,1.24505E+11,https://www.themediatrust.com?scsh=124505410954,3UGW88mE1yB8,Expired,24/12/2024,24/12/2024,f,9,unityads,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=a3cd5dd109a07bee76fb9d7ee133eb30,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240703-YMJ,1735000940987982629,3a30207fbd8fbaf412ab01ad4cea53f0,TMT|banner$$20241224$$bidswitch_dsp$$unityads$$367_229759$$_RTB,Tag,Malicious,2024-12-24 07:22 +0000,1.24505E+11,https://www.themediatrust.com?scsh=124505410721,3UGW7oVg2RbS,Expired,24/12/2024,24/12/2024,f,9,unityads,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=f370e01425ec895e850ab143e0630529,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20240703-YMJ,1735000452638264018,a15330c02c2ad25c0d1cd92d308fe85b,TMT|banner$$20241224$$bidswitch_dsp$$vungleus$$367_231926$$_RTB,Tag,Malicious,2024-12-24 07:22 +0000,1.24505E+11,https://www.themediatrust.com?scsh=124505409481,3UGW7r6z1Nw3,Expired,24/12/2024,24/12/2024,f,9,vungleus,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=d2306da00666ee106570cad460230723,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20240703-YMJ,1735001736588718115,802e398dbef31fd26a98979f06c6709e,TMT|banner$$20241224$$bidswitch_dsp$$vungle$$367_229760$$_RTB,Tag,Malicious,2024-12-24 07:22 +0000,1.24505E+11,https://www.themediatrust.com?scsh=124505395557,3UGW7n5Q2HhD,Expired,24/12/2024,24/12/2024,f,9,vungle,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=3517a5210fc285e0abafe312c0096eea,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20240429-OMT,1734999929066646101,b0b2dd9c17cdfba523f2b3d9440c2d31,TMT|banner$$20241224$$bidswitch_dsp$$unityads$$176_CR51722332$$_RTB,Tag,Scam/Fraud,2024-12-24 07:22 +0000,1.24505E+11,https://www.themediatrust.com?scsh=124505395152,3UGW7vmx2hby,Expired,24/12/2024,24/12/2024,f,9,unityads,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=630caf179f7074f4da4e27f6a7059d10,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240429-OMT,1734999653674298399,66a0b415f703755d7a12b5d05b284c73,TMT|banner$$20241224$$bidswitch_dsp$$vungleus$$176_CR51722333$$_RTB,Tag,Scam/Fraud,2024-12-24 07:22 +0000,1.24505E+11,https://www.themediatrust.com?scsh=124505394881,3UGW7q1n2nqg,Expired,24/12/2024,24/12/2024,f,9,vungleus,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=fec1c116bc179e6f25822fe1849aba05,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20230609-VMQ,1734999431284876158,3b50ee30a31bce0c2d31c2517e43cec5,TMT|banner$$20241224$$bidswitch_dsp$$vungle$$308_121325_34$$_RTB,Tag,Malicious - Indirect Evidence,2024-12-24 07:22 +0000,1.24505E+11,https://www.themediatrust.com?scsh=124505394725,3UGW7niT14sK,Expired,24/12/2024,24/12/2024,f,9,vungle,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=b63fcc1594991df32478f4bf04a857a0,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20240429-OMT,1734998911511789437,b74d4e6cd4e59dd4a217158ece79ad7c,TMT|banner$$20241224$$bidswitch_dsp$$fyberdisplay$$176_CR51790118$$_RTB,Tag,Scam/Fraud,2024-12-24 07:22 +0000,1.24505E+11,https://www.themediatrust.com?scsh=124505394295,3UGW7sMc1hKd,Expired,24/12/2024,24/12/2024,f,9,fyberdisplay,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=cef65d561f6e5336dea7e612607acc7e,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240429-OMT,1735001157658225206,27bf14be16759ef4c3387b5269b8148a,TMT|banner$$20241224$$bidswitch_dsp$$fyberdisplay$$176_CR51723929$$_RTB,Tag,Scam/Fraud,2024-12-24 07:20 +0000,1.24505E+11,https://www.themediatrust.com?scsh=124505371359,3UGW7CX82Ykq,Expired,24/12/2024,24/12/2024,f,9,fyberdisplay,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=202527a24f36eda3795d6a5d0b24558d,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240312-OFU,1734999050810376726,e03c4bbd302eb914551cc6ecfe97290d,TMT|banner$$20241224$$bidswitch_dsp$$mvungle$$176_CR51369456$$_RTB,Tag,Out Of Browser Redirect,2024-12-24 07:21 +0000,1.24505E+11,https://www.themediatrust.com?scsh=124505370404,3UGW7WDg1Qpi,Expired,24/12/2024,24/12/2024,f,9,mvungle,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=02d006ac4ff5f9b0e9d327a668bc44fb,App Store Redirect Android,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the Google Play store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into the Google Play store. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect Android,
TMT-20240703-YMJ,1735001905455267367,7efa2a9bcf5cd470c0ad0eef4eac1845,TMT|banner$$20241224$$bidswitch_dsp$$unityads$$367_231215$$_RTB,Tag,Malicious,2024-12-24 07:20 +0000,1.24505E+11,https://www.themediatrust.com?scsh=124505370282,3UGW7R2z1Jzo,Expired,24/12/2024,24/12/2024,f,9,unityads,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=47ae71ce814617048da62837c4dcbafb,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
